[2016-02-01 15:15:34.923] [DEBUG] info - load database recipes
[2016-02-01 15:15:35.191] [DEBUG] info - recipes-find-one
[2016-02-01 15:15:35.192] [DEBUG] info - recipes-find-update
[2016-02-01 15:15:35.193] [DEBUG] info - load database items
[2016-02-01 15:15:35.197] [DEBUG] info - items-find-one
[2016-02-01 15:15:35.197] [DEBUG] info - items-find-update
[2016-02-01 15:17:08.388] [DEBUG] info - load database recipes
[2016-02-01 15:17:08.656] [DEBUG] info - recipes-find-one
[2016-02-01 15:17:08.657] [DEBUG] info - recipes-find-update
[2016-02-01 15:17:08.657] [DEBUG] info - load database items
[2016-02-01 15:17:08.661] [DEBUG] info - items-find-one
[2016-02-01 15:17:08.661] [DEBUG] info - items-find-update
[2016-02-01 15:18:01.312] [DEBUG] info - load database recipes
[2016-02-01 15:18:01.594] [DEBUG] info - recipes-find-one
[2016-02-01 15:18:01.595] [DEBUG] info - recipes-find-update
[2016-02-01 15:18:01.595] [DEBUG] info - load database items
[2016-02-01 15:18:01.601] [DEBUG] info - items-find-one
[2016-02-01 15:18:01.601] [DEBUG] info - items-find-update
[2016-02-01 15:18:47.479] [DEBUG] info - load database recipes
[2016-02-01 15:18:47.751] [DEBUG] info - recipes-find-one
[2016-02-01 15:18:47.751] [DEBUG] info - recipes-find-update
[2016-02-01 15:18:47.752] [DEBUG] info - load database items
[2016-02-01 15:18:47.756] [DEBUG] info - items-find-one
[2016-02-01 15:18:47.756] [DEBUG] info - items-find-update
[2016-02-01 15:19:34.144] [DEBUG] info - load database recipes
[2016-02-01 15:19:34.413] [DEBUG] info - recipes-find-one
[2016-02-01 15:19:34.414] [DEBUG] info - recipes-find-update
[2016-02-01 15:19:34.415] [DEBUG] info - load database items
[2016-02-01 15:19:34.419] [DEBUG] info - items-find-one
[2016-02-01 15:19:34.419] [DEBUG] info - items-find-update
[2016-02-01 15:21:00.980] [DEBUG] info - load database recipes
[2016-02-01 15:21:01.267] [DEBUG] info - recipes-find-one
[2016-02-01 15:21:01.267] [DEBUG] info - recipes-find-update
[2016-02-01 15:21:01.267] [DEBUG] info - load database items
[2016-02-01 15:21:01.272] [DEBUG] info - items-find-one
[2016-02-01 15:21:01.272] [DEBUG] info - items-find-update
[2016-02-01 15:21:25.339] [DEBUG] info - load database recipes
[2016-02-01 15:21:25.611] [DEBUG] info - recipes-find-one
[2016-02-01 15:21:25.612] [DEBUG] info - recipes-find-update
[2016-02-01 15:21:25.613] [DEBUG] info - load database items
[2016-02-01 15:21:25.616] [DEBUG] info - items-find-one
[2016-02-01 15:21:25.616] [DEBUG] info - items-find-update
[2016-02-01 15:21:32.417] [DEBUG] info - trigger items-find { '0': { limit: 50, query: {} }, '1': [Function] }
[2016-02-01 15:22:03.499] [DEBUG] info - load database recipes
[2016-02-01 15:22:03.775] [DEBUG] info - recipes-find-one
[2016-02-01 15:22:03.775] [DEBUG] info - recipes-find-update
[2016-02-01 15:22:03.775] [DEBUG] info - load database items
[2016-02-01 15:22:03.780] [DEBUG] info - items-find-one
[2016-02-01 15:22:03.780] [DEBUG] info - items-find-update
[2016-02-01 15:22:10.615] [DEBUG] info - trigger items-find { '0': { limit: 50, query: {} }, '1': [Function] }
[2016-02-01 15:22:27.954] [DEBUG] info - trigger items-find { '0': { limit: 50, query: {} }, '1': [Function] }
[2016-02-01 15:22:36.761] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:264:0' } }, '1': [Function] }
[2016-02-01 15:22:36.823] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '8:4111:3' } }, '1': [Function] }
[2016-02-01 15:22:36.824] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:377:0' } }, '1': [Function] }
[2016-02-01 15:22:36.824] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '92:2507:0' } }, '1': [Function] }
[2016-02-01 15:22:36.825] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '14:4906:1' } }, '1': [Function] }
[2016-02-01 15:22:36.826] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '92:2507:1' } }, '1': [Function] }
[2016-02-01 15:22:36.827] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '51:2651:0' } }, '1': [Function] }
[2016-02-01 15:22:36.827] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '92:2507:5' } }, '1': [Function] }
[2016-02-01 15:22:36.828] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '92:2507:3' } }, '1': [Function] }
[2016-02-01 15:22:36.828] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '51:2651:1' } }, '1': [Function] }
[2016-02-01 15:22:36.829] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:106' } }, '1': [Function] }
[2016-02-01 15:22:36.829] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:75' } }, '1': [Function] }
[2016-02-01 15:22:36.830] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:74' } }, '1': [Function] }
[2016-02-01 15:22:36.831] [DEBUG] info - trigger items-find-one { '0': { query: { sid: 'fl:187' } }, '1': [Function] }
[2016-02-01 15:22:36.831] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6949:5' } }, '1': [Function] }
[2016-02-01 15:22:36.934] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:264:0' } }, '1': [Function] }
[2016-02-01 15:22:36.937] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:65' } }, '1': [Function] }
[2016-02-01 15:22:36.938] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:265:0' } }, '1': [Function] }
[2016-02-01 15:22:36.939] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:67' } }, '1': [Function] }
[2016-02-01 15:22:36.940] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:325:0' } }, '1': [Function] }
[2016-02-01 15:22:36.940] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:406:0' } }, '1': [Function] }
[2016-02-01 15:22:36.941] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:348:0' } }, '1': [Function] }
[2016-02-01 15:22:36.941] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:72' } }, '1': [Function] }
[2016-02-01 15:22:36.942] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:331:0' } }, '1': [Function] }
[2016-02-01 15:22:36.942] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '8:4120:0' } }, '1': [Function] }
[2016-02-01 15:22:36.943] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:64' } }, '1': [Function] }
[2016-02-01 15:22:36.946] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '18:7205:56' } }, '1': [Function] }
[2016-02-01 15:22:36.946] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:0' } }, '1': [Function] }
[2016-02-01 15:22:36.946] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:66' } }, '1': [Function] }
[2016-02-01 15:22:36.947] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:266:0' } }, '1': [Function] }
[2016-02-01 15:22:36.947] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:20:0' } }, '1': [Function] }
[2016-02-01 15:22:36.948] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '8:4109:13' } }, '1': [Function] }
[2016-02-01 15:22:36.949] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '8:4097:0' } }, '1': [Function] }
[2016-02-01 15:22:36.950] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:49:0' } }, '1': [Function] }
[2016-02-01 15:22:36.950] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '8:4109:2' } }, '1': [Function] }
[2016-02-01 15:22:36.951] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:318:0' } }, '1': [Function] }
[2016-02-01 15:22:36.951] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:12:0' } }, '1': [Function] }
[2016-02-01 15:22:36.951] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:17' } }, '1': [Function] }
[2016-02-01 15:22:36.952] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:1027' } }, '1': [Function] }
[2016-02-01 15:22:36.959] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:337:0' } }, '1': [Function] }
[2016-02-01 15:22:36.960] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '8:4109:11' } }, '1': [Function] }
[2016-02-01 15:22:36.960] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:1029' } }, '1': [Function] }
[2016-02-01 15:22:36.961] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:332:0' } }, '1': [Function] }
[2016-02-01 15:22:36.961] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:1025' } }, '1': [Function] }
[2016-02-01 15:22:36.962] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '6:6644:0' } }, '1': [Function] }
[2016-02-01 15:22:36.962] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '6:6609:0' } }, '1': [Function] }
[2016-02-01 15:22:36.962] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:368:0' } }, '1': [Function] }
[2016-02-01 15:22:36.963] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:69' } }, '1': [Function] }
[2016-02-01 15:22:36.964] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '8:4111:3' } }, '1': [Function] }
[2016-02-01 15:22:36.964] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '1:377:0' } }, '1': [Function] }
[2016-02-01 15:22:36.965] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '92:2507:0' } }, '1': [Function] }
[2016-02-01 15:22:36.965] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '14:4906:1' } }, '1': [Function] }
[2016-02-01 15:22:36.966] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '92:2507:1' } }, '1': [Function] }
[2016-02-01 15:22:36.966] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '51:2651:0' } }, '1': [Function] }
[2016-02-01 15:22:36.967] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '92:2507:5' } }, '1': [Function] }
[2016-02-01 15:22:36.967] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '92:2507:3' } }, '1': [Function] }
[2016-02-01 15:22:36.968] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '51:2651:1' } }, '1': [Function] }
[2016-02-01 15:22:36.969] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:106' } }, '1': [Function] }
[2016-02-01 15:22:36.970] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:75' } }, '1': [Function] }
[2016-02-01 15:22:36.970] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:74' } }, '1': [Function] }
[2016-02-01 15:22:36.971] [DEBUG] info - trigger items-find-one { '0': { query: { sid: 'fl:187' } }, '1': [Function] }
[2016-02-01 15:22:39.549] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:128' } }, '1': [Function] }
[2016-02-01 15:22:39.550] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:63' } }, '1': [Function] }
[2016-02-01 15:22:39.551] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:15' } }, '1': [Function] }
[2016-02-01 15:22:39.567] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6708:0' } }, '1': [Function] }
[2016-02-01 15:22:39.568] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6708:0' } }, '1': [Function] }
[2016-02-01 15:22:39.568] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6949:104' } }, '1': [Function] }
[2016-02-01 15:22:39.568] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6950:104' } }, '1': [Function] }
[2016-02-01 15:22:39.569] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:128' } }, '1': [Function] }
[2016-02-01 15:22:39.570] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:63' } }, '1': [Function] }
[2016-02-01 15:22:39.570] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:15' } }, '1': [Function] }
[2016-02-01 15:22:39.572] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6949:5' } }, '1': [Function] }
[2016-02-01 15:22:39.572] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:32' } }, '1': [Function] }
[2016-02-01 15:22:39.573] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:61' } }, '1': [Function] }
[2016-02-01 15:22:39.573] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:128' } }, '1': [Function] }
[2016-02-01 15:22:39.573] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:14' } }, '1': [Function] }
[2016-02-01 15:22:39.574] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:32' } }, '1': [Function] }
[2016-02-01 15:22:39.574] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:61' } }, '1': [Function] }
[2016-02-01 15:22:39.575] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:15' } }, '1': [Function] }
[2016-02-01 15:22:39.575] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:128' } }, '1': [Function] }
[2016-02-01 15:22:39.576] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:128' } }, '1': [Function] }
[2016-02-01 15:22:39.577] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:128' } }, '1': [Function] }
[2016-02-01 15:22:39.577] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:128' } }, '1': [Function] }
[2016-02-01 15:22:39.578] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:128' } }, '1': [Function] }
[2016-02-01 15:22:39.578] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:128' } }, '1': [Function] }
[2016-02-01 15:22:39.579] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:128' } }, '1': [Function] }
[2016-02-01 15:22:39.599] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:128' } }, '1': [Function] }
[2016-02-01 15:22:39.600] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6708:0' } }, '1': [Function] }
[2016-02-01 15:22:39.601] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:64' } }, '1': [Function] }
[2016-02-01 15:22:39.602] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:96' } }, '1': [Function] }
[2016-02-01 15:22:39.602] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:64' } }, '1': [Function] }
[2016-02-01 15:22:39.603] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:64' } }, '1': [Function] }
[2016-02-01 15:22:39.607] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:32' } }, '1': [Function] }
[2016-02-01 15:22:39.607] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:64' } }, '1': [Function] }
[2016-02-01 15:22:39.608] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:64' } }, '1': [Function] }
[2016-02-01 15:22:39.608] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:96' } }, '1': [Function] }
[2016-02-01 15:22:39.609] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:64' } }, '1': [Function] }
[2016-02-01 15:22:39.610] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:128' } }, '1': [Function] }
[2016-02-01 15:22:39.610] [DEBUG] info - trigger items-find-one { '0': { query: { sid: 'fl:30' } }, '1': [Function] }
[2016-02-01 15:22:39.611] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:96' } }, '1': [Function] }
[2016-02-01 15:22:39.611] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:32' } }, '1': [Function] }
[2016-02-01 15:22:39.612] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '36:6706:64' } }, '1': [Function] }
[2016-02-01 15:22:39.612] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6954:4' } }, '1': [Function] }
[2016-02-01 15:22:39.613] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6949:4' } }, '1': [Function] }
[2016-02-01 15:22:39.613] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6949:104' } }, '1': [Function] }
[2016-02-01 15:22:39.614] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6954:3' } }, '1': [Function] }
[2016-02-01 15:22:39.614] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:76' } }, '1': [Function] }
[2016-02-01 15:22:39.614] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6954:4' } }, '1': [Function] }
[2016-02-01 15:22:39.615] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:76' } }, '1': [Function] }
[2016-02-01 15:22:39.615] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:76' } }, '1': [Function] }
[2016-02-01 15:22:39.616] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:14' } }, '1': [Function] }
[2016-02-01 15:22:39.616] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '51:5274:5' } }, '1': [Function] }
[2016-02-01 15:22:39.617] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6949:3' } }, '1': [Function] }
[2016-02-01 15:22:39.617] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:76' } }, '1': [Function] }
[2016-02-01 15:22:39.618] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:76' } }, '1': [Function] }
[2016-02-01 15:22:39.618] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:14' } }, '1': [Function] }
[2016-02-01 15:22:39.618] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6949:4' } }, '1': [Function] }
[2016-02-01 15:22:39.619] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:71' } }, '1': [Function] }
[2016-02-01 15:22:39.619] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '17:6540:6' } }, '1': [Function] }
[2016-02-01 15:22:39.619] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:71' } }, '1': [Function] }
[2016-02-01 15:22:39.620] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '17:6540:6' } }, '1': [Function] }
[2016-02-01 15:22:39.620] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:13' } }, '1': [Function] }
[2016-02-01 15:22:39.620] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '51:5274:4' } }, '1': [Function] }
[2016-02-01 15:22:39.621] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6949:2' } }, '1': [Function] }
[2016-02-01 15:22:39.637] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:71' } }, '1': [Function] }
[2016-02-01 15:22:39.638] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '17:6540:6' } }, '1': [Function] }
[2016-02-01 15:22:39.638] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:71' } }, '1': [Function] }
[2016-02-01 15:22:39.639] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '17:6540:6' } }, '1': [Function] }
[2016-02-01 15:22:39.639] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6953:13' } }, '1': [Function] }
[2016-02-01 15:22:39.639] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '60:6949:3' } }, '1': [Function] }
[2016-02-01 15:22:39.640] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:76' } }, '1': [Function] }
[2016-02-01 15:22:39.640] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '92:2507:4' } }, '1': [Function] }
[2016-02-01 15:22:39.640] [DEBUG] info - trigger items-find-one { '0': { query: { sid: '15:5149:76' } }, '1': [Function] }
